Internal ID,id,title,description,price,sale_price,link,image_link,Name
32774,39450166558914,London Bus with Landmarks Ornament,"<p>Ask anyone and they’re sure to say: nobody does ornaments better than Gump’s. Skilled artisans in Poland handcraft ours using the Old World style of individually blowing glass into a metal mold, coating the inside with silver to enhance their radiant glow, and then carefully handpainting and decorating it with layers of details — a process that often takes days to complete. The result? An heirloom-quality treasure to give, to collect and to enjoy for years to come.</p> <ul> <li>Mouthblown glass.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Poland.</li> <li>5""H.</li> </ul>",70.00,,https://gumps.com/products/london-bus-with-landmarks-ornament,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890540_1.jpg,890540
32779,39450166952130,Yoga Santa Ornament,"<p>Ask anyone and they’re sure to say: nobody does ornaments better than Gump’s. Skilled artisans in Poland handcraft ours using the Old World style of individually blowing glass into a metal mold, coating the inside with silver to enhance their radiant glow, and then carefully handpainting and decorating it with layers of details — a process that often takes days to complete. The result? An heirloom-quality treasure to give, to collect and to enjoy for years to come.</p> <ul> <li>Mouthblown glass.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Poland.</li> <li>4 1/2""H.</li> </ul>",60.00,,https://gumps.com/products/yoga-santa-ornament,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890545_1.jpg,890545
32847,39450167345346,Peacock Stones on Champagne Egg Ornament,"<p>Ask anyone and they’re sure to say: nobody does ornaments better than Gump’s. Skilled artisans in Poland handcraft ours using the Old World style of individually blowing glass into a metal mold, coating the inside with silver to enhance their radiant glow, and then carefully handpainting and decorating it with layers of details — a process that often takes days to complete. The result? An heirloom-quality treasure to give, to collect and to enjoy for years to come.</p> <ul> <li>Mouthblown glass.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Poland.</li> <li>4 1/4""H.</li> </ul>",45.00,,https://gumps.com/products/peacock-stones-on-champagne-egg-ornament,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890549_1.jpg,890549
32862,39450168656066,Gump's Shopping Bag Ornament,"<p>Ask anyone and they’re sure to say: nobody does ornaments better than Gump’s. Skilled artisans in Poland handcraft ours using the Old World style of individually blowing glass into a metal mold, coating the inside with silver to enhance their radiant glow, and then carefully handpainting and decorating it with layers of details — a process that often takes days to complete. The result? An heirloom-quality treasure to give, to collect and to enjoy for years to come.</p> <ul> <li>Mouthblown glass.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Poland.</li> <li>4""H.</li> </ul>",35.00,,https://gumps.com/products/gumps-shopping-bag-ornament,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890564_1.jpg,890564
33058,39474481889474,Mr Good Luck Charm Ornament,"<p>A treasured keepsake, this ornament was expertly handcrafted by skilled German artisans using traditional techniques that date back to the early 19th century. Mouthblown from fine glass into molds, each one is carefully handpainted and decorated with care, skill and imagination. The result is a unique, heirloom-quality work of art to be enjoyed for years to come.</p> <ul> <li>Mouthblown glass.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Germany.</li> <li>3"" diam.</li> </ul>",40.00,,https://gumps.com/products/mr-good-luck-charm-ornament,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890573_1.jpg,890573
33062,39474482380994,Vintage Angel Ornament,"<p>A treasured keepsake, this ornament was expertly handcrafted by skilled German artisans using traditional techniques that date back to the early 19th century. Each one is created in cotton and decorated with care, skill and imagination. The result is a unique, heirloom-quality work of art to be enjoyed for years to come.</p> <ul> <li>Handcrafted cotton.</li> <li>Hand decorated.</li> <li>Handmade in Germany.</li> <li>6""H.</li>",185.00,,https://gumps.com/products/vintage-angel-tree-topper,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890577_1.jpg,890577
33063,39474482479298,Vintage Mushroom Girl Ornament,"<p>A treasured keepsake, this ornament was expertly handcrafted by skilled German artisans using traditional techniques that date back to the early 19th century. Each one is created in cotton and decorated with care, skill and imagination. The result is a unique, heirloom-quality work of art to be enjoyed for years to come.</p> <ul> <li>Handcrafted cotton.</li> <li>Hand decorated.</li> <li>Handmade in Germany.</li> <li>6""H.</li>",185.00,,https://gumps.com/products/vintage-mushroom-girl-ornament,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890578_1.jpg,890578
33462,39488108331202,Blue and White Floral Egg Ornament,"<p>Ask anyone and they’re sure to say: nobody does ornaments better than Gump’s. Skilled artisans in Poland handcraft ours using the Old World style of individually blowing glass into a metal mold, coating the inside with silver to enhance their radiant glow, and then carefully handpainting and decorating it with layers of details — a process that often takes days to complete. The result? An heirloom-quality treasure to give, to collect and to enjoy for years to come.</p> <ul> <li>Mouthblown glass.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Poland.</li> <li>4""H.</li> </ul>",45.00,,https://gumps.com/products/blue-and-white-floral-egg-ornament,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890586_1.jpg,890586
36590,39655732936898,Holiday Gingerbread Cottage,"<p>Sweet dreams are yours this holiday season and beyond. Entirely handcrafted, this colorful gingerbread house is made of silicone pieces hand cast from candy and cookie molds. Each is then carefully arranged onto a a tree to create the ultimate heirloom in the making. Due to its handcrafted nature of this item, each decorative piece may vary; no two are alike.</p> <ul> <li>Handcrafted silicone pieces hand cast from candy and cookie molds.</li> <li>Hand assembled.</li> <li>Handmade in the USA.</li> <li>Due to the handcrafted nature of this item, no two are alike.</li> <li>10 1/2"" diam.; 16""H.</li> <li>For decorative use only.</li> </ul> ",1200.00,,https://gumps.com/products/gingerbread-cottage-16-in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890593_1.jpg,890593
34391,39520119914690,Single Stem Rose for Mom Limoges,"<p>From the witty and fanciful to the elegant and refined, Limoges boxes come in an array of shapes and designs. Made from the pure white porcelain that’s produced only in Limoges, France, this diminutive collectible is crafted and painted by premier artists using techniques that date back to the 17th century.</p> <ul> <li>Handcrafted porcelain.</li> <li>Handpainted.</li> <li>Removable pink porcelain petal with 'For Mother with Love.'</li> <li>Handmade in France.</li> <li>6""L.</li> </ul> ",365.00,,https://gumps.com/products/single-stem-rose-limoges,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890595_1.jpg,890595
34497,39535700902082,Black & Gold Lucite Acrylic 4-in-a-Row,"<p>The classic Connect Four game gets a modern update in acrylic with black and gold pieces. Made to withstand frequent use, it adds a stylish touch to family game night.</p> <ul> <li>Acrylic.</li> <li>Black and gold acrylic playing pieces.</li> <li>12 1/2""L x 10""H.</li> </ul> ",220.00,,https://gumps.com/products/lucite-connect-4-game-black-gold,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890598_1.jpg,890598
34708,39553808466114,Mrs Claus,"<p>This expressive and unique pair of marionettes are made by hand following the specifications of Maximiliane Kiermeier, a former graphic/fashion designer and stylist. Anatomically correct and fully playable, they're modeled after the classic theater puppet. The head and hands are ceramic while the costumes are hand tailored using the finest materials and embellishments.</p> <ul> <li>Handcrafted ceramic.</li> <li>Hand-tailored materials and embellishments.</li> <li>Handmade in Germany.</li> <li>23""H.</li> </ul>  ",2695.00,,https://gumps.com/products/mrs-claus,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890599_1.jpg,890599
34709,39553808531650,Toy Shop Elf Girl,"<p>This expressive and unique pair of marionettes are made by hand following the specifications of Maximiliane Kiermeier, a former graphic/fashion designer and stylist. Anatomically correct and fully playable, they're modeled after the classic theater puppet. The head and hands are ceramic while the costumes are hand tailored using the finest materials and embellishments.</p> <ul> <li>Handcrafted ceramic.</li> <li>Hand-tailored materials and embellishments.</li> <li>Handmade in Germany.</li> <li>16""H.</li> </ul>  ",1650.00,,https://gumps.com/products/toy-shop-elf-girl,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890600_1.jpg,890600
34710,39553808564418,Toy Shop Elf Boy,"<p>This expressive and unique pair of marionettes are made by hand following the specifications of Maximiliane Kiermeier, a former graphic/fashion designer and stylist. Anatomically correct and fully playable, they're modeled after the classic theater puppet. The head and hands are ceramic while the costumes are hand tailored using the finest materials and embellishments.</p> <ul> <li>Handcrafted ceramic.</li> <li>Hand-tailored materials and embellishments.</li> <li>Handmade in Germany.</li> <li>16""H.</li> </ul>  ",1650.00,,https://gumps.com/products/toy-shop-elf-boy,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890601_1.jpg,890601
34809,39549167534274,North Pole Deer Snowglobe,"<p>In this charming winter scene, a pair of reindeer play near snow-covered trees in this silver-plated snowglobe. A thoughtful piece — and instant heirloom — to give or get this holiday season. Founded in Taunton, Massachusetts, in 1824, Reed & Barton is one of America’s most beloved makers of tableware and decorative accessories.</p> <ul> <li>Silver-plated and glass.</li> <li>Plays 'Silent Night.'</li> <li>Imported.</li> <li>6""H.</li> </ul> ",60.00,,https://gumps.com/products/reed-barton-north-pole-deer-snowglobe,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890603_1.jpg,890603
35111,39559184711874,Gump's Shopper Ornament,"<p>Ask anyone and they’re sure to say: nobody does ornaments better than Gump’s. Skilled artisans in Italy handcraft ours using the Old World style of individually blowing glass into a metal mold, coating the inside with silver to enhance their radiant glow, and then carefully handpainting and decorating it with layers of details — a process that often takes days to complete. The result? An heirloom-quality treasure to give, to collect and to enjoy for years to come.</p> <ul> <li>Mouthblown glass.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Italy.</li> <li>6""H.</li> </ul>",85.00,,https://gumps.com/products/gumps-shopper-ornament,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890609_1.jpg,890609
35221,39590112886978,I Love You Mother Box,"<p>Handcrafted in Stoke-on-Trent, Staffordshire, this enchanting box is adorned with a loving message for the VIP in the family: mom. The base is handpainted with a delicate yellow and the border around the lid suggests a garden of wild flowers in springtime. Exquisitely detailed keepsake boxes by Halcyon Days revive classic English copper enameling, a labor-intensive art that flourished in the 18th century.</p> <ul> <li>Handcast copper.</li> <li>Handpainted with four layers of enamel.</li> <li>Gold-plated hinge.</li> <li>Handmade in England.</li> <li>2 1/2""L x 1 3/4""W.</li> </ul> ",300.00,,https://gumps.com/products/i-love-you-mother-box,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890614_1.jpg,890614
35222,39590112985282,Happy Birthday  Box,"<p>Handcrafted in Stoke-on-Trent, Staffordshire, this enchanting box is a memorable way to mark any birthday. Exquisitely detailed keepsake boxes by Halcyon Days revive classic English copper enameling, a labor-intensive art that flourished in the 18th century.</p> <ul> <li>Handcast copper.</li> <li>Handpainted with four layers of enamel.</li> <li>Gold-plated hinge.</li> <li>Handmade in England.</li> <li>2""L x 1 1/2""W.</li> </ul> ",300.00,,https://gumps.com/products/happy-birthday-box,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890615_1.jpg,890615
35224,39590113083586,Bee Box,"<p>Handcrafted in Stoke-on-Trent, Staffordshire, this enchanting box offers a thoughtful sentiment to the one you adore: 'You and me were meant to be.' Exquisitely detailed keepsake boxes by Halcyon Days revive classic English copper enameling, a labor-intensive art that flourished in the 18th century.</p> <ul> <li>Handcast copper.</li> <li>Handpainted with four layers of enamel.</li> <li>Gold-plated hinge.</li> <li>Handmade in England.</li> <li>1 3/4"" diam.</li> </ul> ",275.00,,https://gumps.com/products/bee-box,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890617_1.jpg,890617
35225,39590113149122,Leopard Gold Lidded Candle,"<p>Perhaps best known for their iconic keepsake enamel boxes, Halcyon Days has taken their extraordinary know-how in craftsmanship and design to a new level of elegance. This lidded fine bone china vessel features a hand-poured wax candle infused with a delicate jasmine scent.</p> <ul> <li>Handcrafted bone china.</li> <li>Handpainted.</li> <li>Hand-poured wax candle; jasmine scent.</li> <li>30-hour burn time.</li> <li>Finished with intricate gilding.</li> <li>Handmade in England.</li> <li>3"" diam. x 4 1/4""H.</li> </ul> ",175.00,99.00,https://gumps.com/products/leopard-gold-lidded-candle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890618_1.jpg,890618
35227,39590113280194,"Antler Trellis Mug, Midnight","<p>Perhaps best known for their iconic keepsake enamel boxes, Halcyon Days has taken their extraordinary know-how in craftsmanship and design to a new level of elegance. Created in collaboration with Scotland's Gordon Castle, this bone china mug features a design inspired by the estate's magnificent dome made up of hundreds of pairs of antlers that once lined the ceiling of the castle.</p> <ul> <li>Handcrafted bone china.</li> <li>Handpainted.</li> <li>Finished with 18-karat yellow gold detail.</li> <li>Handmade in England.</li> <li>3"" diam. x 3 1/4""H.</li> </ul> ",49.00,,https://gumps.com/products/antler-trellis-midnight-mug,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890620_1.jpg,890620
35228,39590113312962,"Antler Trellis Trinket Tray, Ivory","<p>Perhaps best known for their iconic keepsake enamel boxes, Halcyon Days has taken their extraordinary know-how in craftsmanship and design to a new level of elegance. Created in collaboration with Scotland's Gordon Castle, this bone china trinket tray features a design inspired by the estate's magnificent dome made up of hundreds of pairs of antlers that once lined the ceiling of the castle.</p> <ul> <li>Handcrafted bone china.</li> <li>Handpainted.</li> <li>Finished with 18-karat yellow gold detail.</li> <li>Handmade in England.</li> <li>7 3/4""L x 6""W.</li> </ul> ",325.00,,https://gumps.com/products/antler-trellis-ivory-trinket-tray,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890621_1.jpg,890621
35229,39590113444034,"Antler Trellis Mug, Ivory","<p>Perhaps best known for their iconic keepsake enamel boxes, Halcyon Days has taken their extraordinary know-how in craftsmanship and design to a new level of elegance. Created in collaboration with Scotland's Gordon Castle, this bone china mug features a design inspired by the estate's magnificent dome made up of hundreds of pairs of antlers that once lined the ceiling of the castle.</p> <ul> <li>Handcrafted bone china.</li> <li>Handpainted.</li> <li>Finished with 18-karat yellow gold detail.</li> <li>Handmade in England.</li> <li>3"" diam. x 3 1/4""H.</li> </ul> ",49.00,,https://gumps.com/products/antler-trellis-ivory-mug,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890622_1.jpg,890622
35551,39612386803906,Celebrate Rosé Book,"<p>With an intoxicating collection of rosé-based cocktails for fun, sun-splashed occasions or alfresco soirees, this charming book also offers stylish entertaining ideas, food pairings, bar techniques and a wealth of insider know-how for lovers of this delightful pink drink. Organized by gathering, each party includes recipes and styling ideas for rosé-perfect occasions throughout the year.</p> <ul> <li>Written by cocktail connoisseur and author Ashley Rose Conway.</li> <li>Bound in smooth leather with paper.</li> <li>8 1/4"" x 6 1/4""; 144 pages.</li> </ul>",85.00,,https://gumps.com/products/celebrate-rose-book-leather-bound,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890626_1.png,890626
35573,39635751043266,Pickleball Paddle Limoges,"<p>Limoges boxes come in an array of shapes and designs — from the witty and fanciful to the elegant and refined. Made from the pure white porcelain that’s produced only in Limoges, France, this collectible is crafted and painted by hand. Our charming pickleball paddle is accented with a brass ball on top.</p> <ul> <li>Handcrafted porcelain.</li> <li>Handpainted.</li> <li>Handmade in Limoges, France.</li> <li>2 3/4""L x 1 1/2""W.</li> </ul>",365.00,,https://gumps.com/products/pickleball-paddle-with-brass-ball-limoges-box,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890627_1.jpg,890627
35574,39635751141570,Tennis Court Limoges,"<p>Limoges boxes come in an array of shapes and designs — from the witty and fanciful to the elegant and refined. Made from the pure white porcelain that’s produced only in Limoges, France, this collectible is crafted and painted by hand. Open the box to reveal a removable porcelain tennis racket hidden inside.</p> <ul> <li>Handcrafted porcelain.</li> <li>Handpainted.</li> <li>Removable porcelain tennis racket.</li> <li>Handmade in Limoges, France.</li> <li>2 3/4""L x 1 1/2""W x 1 1/4""H.</li> </ul>",385.00,,https://gumps.com/products/tennis-court-with-removable-racquet-limoges-box,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890628_1.jpg,890628
35575,39635751207106,Dachshund Limoges,"<p>Limoges boxes come in an array of shapes and designs — from the witty and fanciful to the elegant and refined. Made from the pure white porcelain that’s produced only in Limoges, France, this collectible is crafted and painted by hand. Open the box to reveal a removable brass collar hidden inside.</p> <ul> <li>Handcrafted porcelain.</li> <li>Handpainted.</li> <li>Removable brass collar.</li> <li>Handmade in Limoges, France.</li> <li>2""L x 1""W x 1 3/4""H.</li> </ul>",295.00,,https://gumps.com/products/dachshund-with-removable-brass-collar-limoges-box,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890629_1.jpg,890629
35779,39639679926466,Green Teardrop Cloisonné Vase,"<p>Robert Kuo's finely handcrafted decorative objects are inspired by the Chinese Han and Ming Dynasties. Called the “imperial craftsman of the 21st century,” the Beijing-born designer bridges the gap between ancient Chinese and 20th century traditions. His signature works of art include cloisonné, repoussé, brightly colored lacquer and Peking glass. Kuo’s pieces can been found in museums, luxury hotels and private collections throughout the world.</p> <ul> <li>Limited quantities available.</li> <li>Handcrafted enameled glass.</li> <li>7 1/4"" diam. x 12""H.</li> <li>Due to the handcrafted nature of this item, variations may occur on its surface, adding to its unique characteristics. No two are alike.</li> </ul>",1500.00,,https://gumps.com/products/tear-drop-vase-verde,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890633_1.jpg,890633
36078,39639680188610,Great American Spirit Teddy Bear,"<p>Since 1872, the bald eagle has been the ultimate symbol of American patriotism. In celebration of the pride, power and peace that this magnificent bird embodies, Steiff has created this limited-edition handcrafted Teddy bear featuring an intricately detailed felt eagle perched on its paw. Made of genuine Schulte mohair, he wears a campaign-style button and a red, white and blue ribbon that has been carefully antiqued to reflect its historic status. Handcrafted with the finest materials and loving attention to detail, Steiff toys have been treasured by kids and collectors alike since 1880.</p>  <ul> <li>Limited edition of 776.</li> <li>Handcrafted of genuine Schulte mohair.</li> <li>Handmade in Germany.</li> <li>12""H.</li> </ul>    ",315.00,,https://gumps.com/products/great-american-spirit-teddy-bear-ltd-ed-776,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890635_1.jpg,890635
36079,39647946670274,Santa with Sled Nutcracker,"<p>Handcrafted in Germany’s Ore Mountains by Christian Ulbricht, a family-owned wood workshop that’s been making world-class nutcrackers since 1928. Master artisans hand carve each piece from solid wood, then bring it to life with handpainted details and delightful decorations.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Germany.</li> <li>17 3/4""H.</li> </ul>",485.00,,https://gumps.com/products/santa-in-plaid-hat-with-sled-nutcracker-18in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890636_1.jpg,890636
36080,39647946703042,Skier Nutcracker 18in,"<p>Handcrafted in Germany’s Ore Mountains by Christian Ulbricht, a family-owned wood workshop that’s been making world-class nutcrackers since 1928. Master artisans hand carve each piece from solid wood, then bring it to life with handpainted details and delightful decorations.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Germany.</li> <li>18""H.</li> </ul>",485.00,,https://gumps.com/products/skier-nutcracker-18in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890637_1.jpg,890637
36081,39647946801346,Musketeer on Horse Nutcracker,"<p>Handcrafted in Germany’s Ore Mountains by Christian Ulbricht, a family-owned wood workshop that’s been making world-class nutcrackers since 1928. Master artisans hand carve each piece from solid wood, then bring it to life with handpainted details and delightful decorations.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Germany.</li> <li>8 3/4""H.</li> </ul>",250.00,,https://gumps.com/products/musketeer-on-horse-nutcracker-8in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890638_1.jpg,890638
36082,39647946834114,Golfer Nutcracker,"<p>Handcrafted in Germany’s Ore Mountains by Christian Ulbricht, a family-owned wood workshop that’s been making world-class nutcrackers since 1928. Master artisans hand carve each piece from solid wood, then bring it to life with handpainted details and delightful decorations.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Germany.</li> <li>10 1/3""H.</li> </ul>",175.00,,https://gumps.com/products/golfer-nutcracker-10in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890639_1.jpg,890639
36084,39647947096258,Santa with Toy Truck Nutcracker,"<p>Handcrafted in Germany’s Ore Mountains by Christian Ulbricht, a family-owned wood workshop that’s been making world-class nutcrackers since 1928. Master artisans hand carve each piece from solid wood, then bring it to life with handpainted details and delightful decorations.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Germany.</li> <li>18 1/4""H.</li> </ul>",485.00,,https://gumps.com/products/santa-with-blue-truck-18in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890641_1.jpg,890641
36085,39647947161794,Lady Skier Nutcracker 17in,"<p>Handcrafted in Germany’s Ore Mountains by Christian Ulbricht, a family-owned wood workshop that’s been making world-class nutcrackers since 1928. Master artisans hand carve each piece from solid wood, then bring it to life with handpainted details and delightful decorations.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Germany.</li> <li>16""H.</li> </ul>",485.00,,https://gumps.com/products/lady-skier-nutcracker-17in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890642_1.jpg,890642
36087,39647947325634,King Nutcracker,"<p>Handcrafted in Germany’s Ore Mountains by Christian Ulbricht, a family-owned wood workshop that’s been making world-class nutcrackers since 1928. Master artisans hand carve each piece from solid wood, then bring it to life with handpainted details and delightful decorations.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Germany.</li> <li>10 3/4""H.</li> </ul>",175.00,,https://gumps.com/products/king-nutcracker-10in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890644_1.jpg,890644
36088,39647947358402,Santa with Market Stand Pyramid,"<p>A sculptural pyramid – or Weihnachtspyramide – is a Christmas tradition and treasured keepsakes. The rising warmth from two votive candles sets the fan blades, and the central platform, into mesmerizing motion. Masterfully hand carved from wood and decorated by hand, it hails from Germany’s Ore Mountains, where woodworkers have been crafting such holiday delights for centuries.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Germany.</li> <li>Votive not included.</li> <li>7 3/4""H.</li> </ul>",165.00,,https://gumps.com/products/santa-with-market-stand-pyramid-7in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890645_1.jpg,890645
37401,39687770669250,Felt Fish Cat Cave,"<p>A dream come true for your favorite feline or charming storage for a child's bedroom, this felt fish cave is handwoven of pure wool in Nepal.</p> <ul> <li>Handcrafted of 100% wool.</li> <li>Handmade in Nepal.</li> <li>23 1/2""L x 17 3/4""H.</li> </ul>",115.00,68.00,https://gumps.com/products/felt-fish-cat-cave,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890647_1.jpg,890647
36186,39655237976258,Lucite Gold Dominoes Set,"The centuries-old table game is reimagined in black dominoes housed in a clear Lucite box. Impeccably handcrafted, the set is designed to be used either as a functional accent that further beautifies the home or to be given as a gift to be enjoyed for years to come. 4 3/4""W x 8 3/4""D.",175.00,,https://gumps.com/products/lucite-gold-dominoes-set,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890650_1.jpg,890650
37701,39688231125186,San Francisco Enamel Box,"<p>Made exclusively for Gump's, this San Francisco box features iconic images of our beloved hometown. Handcrafted in Stoke-on-Trent, Staffordshire, this exquisitely detailed keepsake box by Halcyon Days revives classic English copper enameling, a labor-intensive art that flourished in the 18th century. Established in 1950 and located in The Royal Exchange of London, the legendary company is recognized as a premier destination for luxury gifts.</p> <ul> <li>A Gump's exclusive.</li> <li>Handcast copper.</li> <li>Handpainted with four layers of enamel.</li> <li>Gold-plated hinge.</li> <li>Handmade in England.</li> <li>1 3/4"" diam.</li> </ul>  ",275.00,,https://gumps.com/products/san-francisco-enamel-box,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890651_1.jpg,890651
36387,39655513194690,Winter Cabins Light-up Arch,"<p>A halo of a 3-dimensional cut-out forest lights up over a charming German town and its villagers. Masterfully hand carved from wood and decorated by hand, it hails from the mountains of Germany’s Erzgebirge region, where woodworkers have been crafting such holiday delights for centuries.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted and decorated.</li> <li>Handmade in Germany.</li> <li>4 3/4' white electrical plug-in cord;110V.</li> <li>10 total lights.</li> <li>28 1/4""W x 4 1/4""D x 17 1/4""H.</li> </ul>",585.00,,https://gumps.com/products/winter-cabins-light-up-arch,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890655_1.png,890655
36389,39655513358530,Santa at Holiday Market Pyramid,"<p>A sculptural pyramid – or Weihnachtspyramide – is a Christmas tradition and treasured keepsake. The rising warmth from two votive candles sets the fan blades, and the central platform, into mesmerizing motion. Masterfully hand carved from wood and decorated by hand, it hails from the mountains of Germany’s Erzgebirge region, where woodworkers have been crafting such holiday delights for centuries.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted and decorated.</li> <li>Handmade in Germany.</li> <li>9""W x 11 3/4""D x 4 3/4""H.</li> <li>Tealights not included.</li> </ul>",255.00,,https://gumps.com/products/santa-at-the-christmas-market-pyramid,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890657_1.png,890657
36487,39655732379842,Angel with Harp,"<p>Originally created in 1923, Wendt & Kühn's enchanting Grünhainichen angels are distinguished by the characteristic eleven dots on their wings. Founded in 1915, Wendt & Kühn is one of Erzgebirge's most beloved workshops. Heirloom-quality and prized collectibles, each painted wood figurine is handcrafted in the Saxony region of Germany by skilled artisans using techniques passed down from generation to generation.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted.</li> <li>Handmade in Germany.</li> <li>2""H.</li> </ul>",60.00,,https://gumps.com/products/angel-with-harp,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890659_1.jpg,890659
36489,39655732510914,Santa with Bag of Toys 6in,"<p>Originally created in 1924 by Grete Wendt, this figurine was inspired by the image of the hard-working Santa who wants only to deliver his presents on time. Founded in 1915, Wendt & Kühn is one of Erzgebirge's most beloved workshops. Heirloom-quality and prized collectibles, each painted wood figurine is handcrafted in the Saxony region of Germany by skilled artisans using techniques passed down from generation to generation.</p> <ul> <li>Handcrafted wood.</li> <li>Handpainted.</li> <li>Handmade in Germany.</li> <li>6""H.</li> </ul>",350.00,,https://gumps.com/products/santa-with-bag-of-toys-6in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890661_1.jpg,890661
36490,39655732543682,Girl with Sled of Gifts,,135.00,,https://gumps.com/products/girl-with-sled-of-gifts,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890662_1.jpg,890662
36491,39655732609218,Boy with Xmas Tree,,70.00,,https://gumps.com/products/boy-with-xmas-tree,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890663_1.jpg,890663
36688,39658733371586,Santa Red White Winter Scene Coat 12.5in,,385.00,,https://gumps.com/products/santa-red-white-winter-scene-coat-12-5in,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890665_1.png,890665
36690,39658733469890,White Glittery Owl,,60.00,,https://gumps.com/products/white-glittery-owl,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/890667_1.png,890667
